# started on Sun Apr 25 18:08:00 2021

11983751943,,cycles,12427997775,100.00,,
6232591793,,instructions,12427997775,100.00,0.52,insn per cycle
1032240012,,bus-cycles,12427997775,100.00,,
559545129,,cache-references,12427997775,100.00,,
64041199,,cache-misses,12427997775,100.00,11.445,of all cache refs
# started on Sun Apr 25 18:08:35 2021

12402351761,,cycles,12041217464,100.00,,
6452199485,,instructions,12041217464,100.00,0.52,insn per cycle
1075896897,,bus-cycles,12041217464,100.00,,
269172,,page-faults,11389227965,100.00,,
226270,,cs,11389227965,100.00,,
# started on Sun Apr 25 18:09:10 2021

1835551425,,dTLB-loads,12053494685,100.00,,
11081757,,dTLB-load-misses,12053494685,100.00,0.60,of all dTLB cache hits
1122350834,,dTLB-stores,12053494685,100.00,,
3094081,,dTLB-stores-misses,12053494685,100.00,,
# started on Sun Apr 25 18:09:46 2021

269156,,faults,11234924874,100.00,,
269156,,minor-faults,11234924874,100.00,,
0,,major-faults,11234924874,100.00,,
1290876356,,branch-instructions,11692120113,100.00,,
49215774,,branch-misses,11692120113,100.00,3.81,of all branches
# started on Sun Apr 25 18:10:21 2021

11929799169,,cycles,10655631052,83.26,,
6135719512,,instructions,11305774776,88.35,0.51,insn per cycle
66036984,,LLC-loads,10030424731,78.38,,
8481153,,LLC-load-misses,9836895539,76.87,12.84,of all LL-cache hits
35179309,,LLC-stores,5727222916,44.75,,
551569338,,cache-references,8369867465,65.40,,
58357877,,cache-misses,9874376115,77.16,10.580,of all cache refs
# started on Sun Apr 25 18:10:56 2021

1835866398,,L1-dcache-loads,10808927169,85.05,,
189477621,,L1-dcache-load-misses,9565837224,75.27,10.32,of all L1-dcache hits
1132602807,,L1-dcache-stores,9413459224,74.07,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
564442043,,cache-references,10272128209,80.83,,
67500288,,cache-misses,10773285562,84.77,11.959,of all cache refs
