# started on Sun Apr 25 18:00:24 2021

6576775544,,cycles,8561859234,100.00,,
3247978342,,instructions,8561859234,100.00,0.49,insn per cycle
695376243,,bus-cycles,8561859234,100.00,,
327410012,,cache-references,8561859234,100.00,,
29604243,,cache-misses,8561859234,100.00,9.042,of all cache refs
# started on Sun Apr 25 18:00:59 2021

6742792051,,cycles,8354104069,100.00,,
3361769337,,instructions,8354104069,100.00,0.50,insn per cycle
732788059,,bus-cycles,8354104069,100.00,,
134708,,page-faults,7819276839,100.00,,
117198,,cs,7819276839,100.00,,
# started on Sun Apr 25 18:01:35 2021

956808359,,dTLB-loads,8362715726,100.00,,
6943969,,dTLB-load-misses,8362715726,100.00,0.73,of all dTLB cache hits
582338575,,dTLB-stores,8362715726,100.00,,
1621744,,dTLB-stores-misses,8362715726,100.00,,
# started on Sun Apr 25 18:02:10 2021

134708,,faults,7889033860,100.00,,
134708,,minor-faults,7889033860,100.00,,
0,,major-faults,7889033860,100.00,,
675758314,,branch-instructions,8268717082,100.00,,
31417061,,branch-misses,8268717082,100.00,4.65,of all branches
# started on Sun Apr 25 18:02:45 2021

6368489433,,cycles,5685423188,62.97,,
3219387939,,instructions,7302505726,80.88,0.51,insn per cycle
37740300,,LLC-loads,7452294237,82.53,,
4105985,,LLC-load-misses,8086575654,89.56,10.88,of all LL-cache hits
12635090,,LLC-stores,2519792949,27.91,,
308585982,,cache-references,3161036955,35.01,,
26995609,,cache-misses,4276251492,47.36,8.748,of all cache refs
# started on Sun Apr 25 18:03:20 2021

961014024,,L1-dcache-loads,7473012241,82.70,,
101677242,,L1-dcache-load-misses,7075654665,78.30,10.58,of all L1-dcache hits
585797390,,L1-dcache-stores,7118656749,78.77,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
332876494,,cache-references,7126058034,78.86,,
32442349,,cache-misses,7353516367,81.37,9.746,of all cache refs
