# started on Sun Apr 25 00:07:13 2021

15490334067,,cycles,7907662556,100.00,,
7015118467,,instructions,7907662556,100.00,0.45,insn per cycle
642669916,,bus-cycles,7907662556,100.00,,
678383645,,cache-references,7907662556,100.00,,
74301426,,cache-misses,7907662556,100.00,10.953,of all cache refs
# started on Sun Apr 25 00:07:29 2021

60221070423,,cycles,26921045806,100.00,,
27157959542,,instructions,26921045806,100.00,0.45,insn per cycle
2324088357,,bus-cycles,26921045806,100.00,,
9548,,page-faults,24931000603,100.00,,
1651261,,cs,24931000603,100.00,,
# started on Sun Apr 25 00:08:04 2021

7707413648,,dTLB-loads,27531494951,100.00,,
40490710,,dTLB-load-misses,27531494951,100.00,0.53,of all dTLB cache hits
4619265177,,dTLB-stores,27531494951,100.00,,
9440474,,dTLB-stores-misses,27531494951,100.00,,
# started on Sun Apr 25 00:08:39 2021

9560,,faults,26746370271,100.00,,
9560,,minor-faults,26746370271,100.00,,
0,,major-faults,26746370271,100.00,,
6028507940,,branch-instructions,28249152547,100.00,,
190591697,,branch-misses,28249152547,100.00,3.16,of all branches
# started on Sun Apr 25 00:09:16 2021

55943738370,,cycles,21476148552,71.91,,
25567849103,,instructions,25642267335,85.86,0.46,insn per cycle
311704925,,LLC-loads,24442285488,81.84,,
57627453,,LLC-load-misses,24011488905,80.40,18.49,of all LL-cache hits
81014756,,LLC-stores,11278786449,37.76,,
2352016404,,cache-references,15015566661,50.28,,
243240662,,cache-misses,17062654718,57.13,10.342,of all cache refs
# started on Sun Apr 25 00:09:52 2021

7703067587,,L1-dcache-loads,23225427837,80.99,,
878245406,,L1-dcache-load-misses,25465462048,88.80,11.40,of all L1-dcache hits
4638717943,,L1-dcache-stores,23664680868,82.52,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
2366674873,,cache-references,21576117302,75.24,,
251319543,,cache-misses,20771447333,72.44,10.619,of all cache refs
