# started on Sun Apr 25 18:40:53 2021

114217911672,,cycles,53805174890,100.00,,
63334918733,,instructions,53805174890,100.00,0.55,insn per cycle
5164471588,,bus-cycles,53805174890,100.00,,
3711710532,,cache-references,53805174890,100.00,,
542795088,,cache-misses,53805174890,100.00,14.624,of all cache refs
# started on Sun Apr 25 18:41:59 2021

115384902790,,cycles,54070718459,100.00,,
64423222242,,instructions,54070718459,100.00,0.56,insn per cycle
5265371892,,bus-cycles,54070718459,100.00,,
1581734,,page-faults,53489776964,100.00,,
496474,,cs,53489776964,100.00,,
# started on Sun Apr 25 18:43:05 2021

19649707460,,dTLB-loads,53711310938,100.00,,
68699622,,dTLB-load-misses,53711310938,100.00,0.35,of all dTLB cache hits
11568631679,,dTLB-stores,53711310938,100.00,,
22610244,,dTLB-stores-misses,53711310938,100.00,,
# started on Sun Apr 25 18:44:11 2021

1581732,,faults,53226844987,100.00,,
1581732,,minor-faults,53226844987,100.00,,
0,,major-faults,53226844987,100.00,,
12330527814,,branch-instructions,53611671584,100.00,,
363722045,,branch-misses,53611671584,100.00,2.95,of all branches
# started on Sun Apr 25 18:45:16 2021

114057955320,,cycles,38993697819,71.27,,
63124171502,,instructions,46788964441,85.52,0.55,insn per cycle
499964771,,LLC-loads,47024529919,85.95,,
83373161,,LLC-load-misses,46978561619,85.87,16.68,of all LL-cache hits
214056861,,LLC-stores,15417266750,28.18,,
3779378090,,cache-references,23359906720,42.70,,
506569168,,cache-misses,31463440464,57.51,13.404,of all cache refs
# started on Sun Apr 25 18:46:22 2021

19679322475,,L1-dcache-loads,43340714572,79.86,,
1584099921,,L1-dcache-load-misses,43359102590,79.89,8.05,of all L1-dcache hits
11599498174,,L1-dcache-stores,43355130707,79.89,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
3802898707,,cache-references,43654593683,80.44,,
511006750,,cache-misses,43377072628,79.93,13.437,of all cache refs
