# started on Sun Apr 25 10:59:34 2021

31024357836,,cycles,16223378049,100.00,,
17975717717,,instructions,16223378049,100.00,0.58,insn per cycle
1519612877,,bus-cycles,16223378049,100.00,,
1401038724,,cache-references,16223378049,100.00,,
169045766,,cache-misses,16223378049,100.00,12.066,of all cache refs
# started on Sun Apr 25 11:00:09 2021

31603280235,,cycles,16444997102,100.00,,
18310147333,,instructions,16444997102,100.00,0.58,insn per cycle
1577493429,,bus-cycles,16444997102,100.00,,
8706,,page-faults,16146336819,100.00,,
313948,,cs,16146336819,100.00,,
# started on Sun Apr 25 11:00:44 2021

7270932552,,dTLB-loads,16801635568,100.00,,
20461919,,dTLB-load-misses,16801635568,100.00,0.28,of all dTLB cache hits
3550735610,,dTLB-stores,16801635568,100.00,,
4871167,,dTLB-stores-misses,16801635568,100.00,,
# started on Sun Apr 25 11:01:19 2021

8694,,faults,16833091784,100.00,,
8694,,minor-faults,16833091784,100.00,,
0,,major-faults,16833091784,100.00,,
3141531560,,branch-instructions,17053662517,100.00,,
87150664,,branch-misses,17053662517,100.00,2.77,of all branches
# started on Sun Apr 25 11:01:55 2021

32850915662,,cycles,12635177954,70.43,,
18097565818,,instructions,15395191828,85.81,0.55,insn per cycle
190068821,,LLC-loads,15324202944,85.42,,
22518979,,LLC-load-misses,15367579462,85.66,11.85,of all LL-cache hits
91525778,,LLC-stores,5188800594,28.92,,
1459034577,,cache-references,7661371172,42.70,,
170531847,,cache-misses,10252653184,57.15,11.688,of all cache refs
# started on Sun Apr 25 11:02:30 2021

7241944273,,L1-dcache-loads,13398545330,79.43,,
559775750,,L1-dcache-load-misses,13522262043,80.16,7.73,of all L1-dcache hits
3522900307,,L1-dcache-stores,13559655283,80.38,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
1429405786,,cache-references,13475728728,79.89,,
166454702,,cache-misses,13518626032,80.14,11.645,of all cache refs
