# started on Sun Apr 25 17:49:00 2021

2883546344,,cycles,3900612852,100.00,,
1161716959,,instructions,3900612852,100.00,0.40,insn per cycle
330747499,,bus-cycles,3900612852,100.00,,
152636223,,cache-references,3900612852,100.00,,
6507085,,cache-misses,3900612852,100.00,4.263,of all cache refs
# started on Sun Apr 25 17:49:35 2021

2876611190,,cycles,3817673038,100.00,,
1224851865,,instructions,3817673038,100.00,0.43,insn per cycle
343005927,,bus-cycles,3817673038,100.00,,
33251,,page-faults,3615698857,100.00,,
44434,,cs,3615698857,100.00,,
# started on Sun Apr 25 17:50:11 2021

357871377,,dTLB-loads,3907293057,100.00,,
3335239,,dTLB-load-misses,3907293057,100.00,0.93,of all dTLB cache hits
215744270,,dTLB-stores,3907293057,100.00,,
634386,,dTLB-stores-misses,3907293057,100.00,,
# started on Sun Apr 25 17:50:46 2021

33253,,faults,3893422340,100.00,,
33253,,minor-faults,3893422340,100.00,,
0,,major-faults,3893422340,100.00,,
249154383,,branch-instructions,4054498057,100.00,,
17746409,,branch-misses,4054498057,100.00,7.12,of all branches
# started on Sun Apr 25 17:51:21 2021

2948688139,,cycles,3198754905,71.07,,
1192746473,,instructions,3886915870,86.36,0.40,insn per cycle
17017094,,LLC-loads,3821340352,84.91,,
593606,,LLC-load-misses,3839709114,85.31,3.49,of all LL-cache hits
5416915,,LLC-stores,1340288120,29.78,,
164425089,,cache-references,1893120556,42.06,,
5735596,,cache-misses,2582019020,57.37,3.488,of all cache refs
# started on Sun Apr 25 17:51:56 2021

360110969,,L1-dcache-loads,3439664943,79.88,,
37715045,,L1-dcache-load-misses,3493081102,81.12,10.47,of all L1-dcache hits
217509930,,L1-dcache-stores,3328359842,77.30,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
165222595,,cache-references,3507332103,81.45,,
5816331,,cache-misses,3455477842,80.25,3.520,of all cache refs
