# started on Sun Apr 25 18:19:24 2021

23028258232,,cycles,16819035384,100.00,,
13000162474,,instructions,16819035384,100.00,0.56,insn per cycle
1575601331,,bus-cycles,16819035384,100.00,,
863639048,,cache-references,16819035384,100.00,,
94626977,,cache-misses,16819035384,100.00,10.957,of all cache refs
# started on Sun Apr 25 18:19:59 2021

23354894176,,cycles,16808080289,100.00,,
13123442201,,instructions,16808080289,100.00,0.56,insn per cycle
1614683575,,bus-cycles,16808080289,100.00,,
529927,,page-faults,16506037323,100.00,,
181665,,cs,16506037323,100.00,,
# started on Sun Apr 25 18:20:35 2021

3988689939,,dTLB-loads,16432511531,100.00,,
17618608,,dTLB-load-misses,16432511531,100.00,0.44,of all dTLB cache hits
2398587267,,dTLB-stores,16432511531,100.00,,
6267145,,dTLB-stores-misses,16432511531,100.00,,
# started on Sun Apr 25 18:21:10 2021

529924,,faults,16297348282,100.00,,
529924,,minor-faults,16297348282,100.00,,
0,,major-faults,16297348282,100.00,,
2553778835,,branch-instructions,16505769751,100.00,,
81473234,,branch-misses,16505769751,100.00,3.19,of all branches
# started on Sun Apr 25 18:21:45 2021

22626866213,,cycles,11402073012,70.63,,
12823736155,,instructions,13723084752,85.01,0.57,insn per cycle
105780417,,LLC-loads,13776724094,85.34,,
10611846,,LLC-load-misses,13897220946,86.09,10.03,of all LL-cache hits
57034135,,LLC-stores,4613172164,28.58,,
827107919,,cache-references,6886816546,42.66,,
94646304,,cache-misses,9139260222,56.61,11.443,of all cache refs
# started on Sun Apr 25 18:22:21 2021

3986176760,,L1-dcache-loads,13542644147,79.96,,
333941680,,L1-dcache-load-misses,13589857486,80.24,8.38,of all L1-dcache hits
2396943199,,L1-dcache-stores,13583986731,80.21,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
842794592,,cache-references,13487109866,79.63,,
102249904,,cache-misses,13541415070,79.96,12.132,of all cache refs
