# started on Sat Apr 24 20:30:38 2021

24103131,,cycles,23319345,100.00,,
7654623,,instructions,23319345,100.00,0.32,insn per cycle
1816708,,bus-cycles,23319345,100.00,,
1230741,,cache-references,23319345,100.00,,
169121,,cache-misses,23319345,100.00,13.741,of all cache refs
# started on Sat Apr 24 20:30:55 2021

39443037,,cycles,52361237,100.00,,
13863780,,instructions,52361237,100.00,0.35,insn per cycle
4467379,,bus-cycles,52361237,100.00,,
109,,page-faults,47887221,100.00,,
493,,cs,47887221,100.00,,
# started on Sat Apr 24 20:31:30 2021

3903063,,dTLB-loads,55699501,100.00,,
54421,,dTLB-load-misses,55699501,100.00,1.39,of all dTLB cache hits
2193196,,dTLB-stores,55699501,100.00,,
5013,,dTLB-stores-misses,55699501,100.00,,
# started on Sat Apr 24 20:32:05 2021

110,,faults,51176676,100.00,,
110,,minor-faults,51176676,100.00,,
0,,major-faults,51176676,100.00,,
2816383,,branch-instructions,54799361,100.00,,
256122,,branch-misses,54799361,100.00,9.09,of all branches
# started on Sat Apr 24 20:32:41 2021

38629947,,cycles,24753554,39.98,,
13556699,,instructions,38287026,61.85,0.35,insn per cycle
225189,,LLC-loads,54954618,88.77,,
59113,,LLC-load-misses,51088430,82.52,26.25,of all LL-cache hits
28146,,LLC-stores,17772372,28.71,,
2096287,,cache-references,17772372,28.71,,
402228,,cache-misses,17772372,28.71,19.188,of all cache refs
# started on Sat Apr 24 20:33:16 2021

4003736,,L1-dcache-loads,46813950,75.52,,
436928,,L1-dcache-load-misses,48090342,77.58,10.91,of all L1-dcache hits
2200154,,L1-dcache-stores,60065195,96.90,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
2443918,,cache-references,55696261,89.85,,
550644,,cache-misses,37274388,60.13,22.531,of all cache refs
