# started on Sun Apr 25 17:56:35 2021

4817847582,,cycles,6539215287,100.00,,
2195072212,,instructions,6539215287,100.00,0.46,insn per cycle
564143970,,bus-cycles,6539215287,100.00,,
245218314,,cache-references,6539215287,100.00,,
14069559,,cache-misses,6539215287,100.00,5.738,of all cache refs
# started on Sun Apr 25 17:57:11 2021

4633708759,,cycles,5937181658,100.00,,
2209915446,,instructions,5937181658,100.00,0.48,insn per cycle
543045409,,bus-cycles,5937181658,100.00,,
66367,,page-faults,5677697037,100.00,,
69075,,cs,5677697037,100.00,,
# started on Sun Apr 25 17:57:46 2021

666031768,,dTLB-loads,6315099516,100.00,,
5030542,,dTLB-load-misses,6315099516,100.00,0.76,of all dTLB cache hits
398229623,,dTLB-stores,6315099516,100.00,,
1104248,,dTLB-stores-misses,6315099516,100.00,,
# started on Sun Apr 25 17:58:21 2021

66366,,faults,5960040021,100.00,,
66366,,minor-faults,5960040021,100.00,,
0,,major-faults,5960040021,100.00,,
443728014,,branch-instructions,6160916651,100.00,,
24104191,,branch-misses,6160916651,100.00,5.43,of all branches
# started on Sun Apr 25 17:58:56 2021

4549681103,,cycles,4539427030,69.28,,
2135504499,,instructions,5498969890,83.92,0.47,insn per cycle
25220646,,LLC-loads,5663452299,86.43,,
1416817,,LLC-load-misses,5589310940,85.30,5.62,of all LL-cache hits
8826976,,LLC-stores,1852032517,28.26,,
224956684,,cache-references,2755054491,42.05,,
13188058,,cache-misses,3642011736,55.58,5.862,of all cache refs
# started on Sun Apr 25 17:59:31 2021

665606425,,L1-dcache-loads,5129754790,78.19,,
64181315,,L1-dcache-load-misses,5128458693,78.17,9.64,of all L1-dcache hits
400646164,,L1-dcache-stores,5312148679,80.97,,
<not supported>,,L1-dcache-store-misses,0,100.00,,
240844247,,cache-references,5396621887,82.25,,
11960653,,cache-misses,5277113079,80.43,4.966,of all cache refs
